,data_points_count,price_close,sma_status,sma_20,sma_20_ratio,sma_20_slope,sma_20_slope_status,sma_50,sma_50_ratio,sma_50_slope,sma_50_slope_status,sma_200,sma_200_ratio,rsi_7,rsi_7_scale,rsi_13,rsi_13_scale,bb_lband,bb_hband,bb_width,bb_width_pct,to_ccy,high_pct,low_pct,high_low_ratio,btc_rsq,eth_rsq,close_time,exch_volume
BATBTC,200.0,0.000022220000000000000709744762961150854607694782316684722900390625,1.0,0.0000222085000000000161511463925290144061364117078483104705810546875,1.000517819753697212789471949,1.3e-08,1.0,0.00002197260000000001727471672652303169570586760528385639190673828125,1.011259477713151071813246883,2.4e-09,1.0,0.0000215982500000000028086109826741534334360039792954921722412109375,1.028787054506730768478100904,51.1232477756,3.0,53.606933024,3.0,2.19085e-05,2.25085e-05,2.7012329763,0.5191697554,BTC,0.9836210712704737419124012063,1.076550387596899316744982932,1.094476744186046514968243325,0.401962521,0.5579865271,"09/30/2020, 23:59:59",72785.0
BATETH,200.0,0.00066609000000000004142186593725227794493548572063446044921875,1.0,0.000669186500000000061665061945603838466922752559185028076171875,0.9953727398864142956293115196,2.28e-07,1.0,0.000662890600000000385083609444336616434156894683837890625,1.004826437424213972078763146,1.408e-07,1.0,0.0006591947000000003380193458468738754163496196269989013671875,1.010460187255752662857839174,45.7464176879,3.0,49.3437361532,3.0,0.0006596974,0.0006786756,2.8360243243,0.3368399003,ETH,0.9781057268722468075084536829,1.046505051139845198267278430,1.069930399534949479496937746,-0.3567022396,-0.2786048055,"09/30/2020, 23:59:59",314.0
BATUSDT,200.0,0.239400000000000001687538997430237941443920135498046875,1.0,0.2382650000000000878319639241453842259943485260009765625,1.004763603550668010144916031,0.000175,1.0,0.2358300000000000118394183346026693470776081085205078125,1.015138023152270659665416927,-1.8e-05,-1.0,0.23018349999999976329689843623782508075237274169921875,1.040039794337996632548310661,56.081103709,3.0,55.0831864842,3.0,0.2341344916,0.2423955084,3.4671550108,0.6373922866,USDT,0.9847799259563965089379461067,1.136212624584717624603826091,1.153773137161841539484934962,0.7938899397,0.8744661829,"09/30/2020, 23:59:59",225218.82
BCDBTC,200.0,0.000050330000000000000930609755922517933868221007287502288818359375,-1.0,0.0000503079999999999730197521030650165130282402969896793365478515625,1.000437306193846464233447610,-5e-09,-1.0,0.000050398600000000002272805554870416244739317335188388824462890625,0.9986388510791966177810063748,1.1e-08,1.0,0.0000504683500000000230772782827681766093519399873912334442138671875,0.9972586779635153104191780522,49.6326988489,3.0,49.5793839966,3.0,4.99966e-05,5.06194e-05,1.2378083585,0.535329071,BTC,0.9686297151655120026826596048,1.027142857142857195012640950,1.060408163265306099193497758,0.1743945874,0.237631415,"09/30/2020, 23:59:59",1622.0
BCHBNB,200.0,7.7720000000000002415845301584340631961822509765625,-1.0,7.93810000000000126618715512449853122234344482421875,0.9790755974351543822692564707,-0.0124,-1.0,8.040159999999996642827682080678641796112060546875,0.9666474299018929333230337472,-0.01048,-1.0,8.58279999999999887450030655600130558013916015625,0.9055319942210002867083599825,32.063353034,2.0,35.5579179099,2.0,7.7112406603,8.1649593397,5.7157087888,0.1339141244,BNB,0.8383130190917915623393848591,1.008564754736568885687304042,1.203088502465611252082242459,-0.6045572487,-0.684317652,"09/30/2020, 23:59:59",6.859
BCHBTC,200.0,0.021153999999999999193089905702436226420104503631591796875,1.0,0.0212005499999999881544088253804147825576364994049072265625,0.9978043022468761901305269154,-5.1e-06,-1.0,0.0211704399999999848258624979280284605920314788818359375,0.9992234455212085509533039151,4e-07,1.0,0.020697424999999998462829609024993260391056537628173828125,1.022059507402490926488175138,48.0668219068,3.0,48.212481172,3.0,0.0210496481,0.0213514519,1.4235661036,0.345760745,BTC,0.9799416315374994493586300448,1.064780792268586097478377747,1.086575728595157767791608601,0.4925614585,0.5929728874,"09/30/2020, 23:59:59",1179.819
BCHUSDT,200.0,227.960000000000007958078640513122081756591796875,1.0,227.47750000000002046363078989088535308837890625,1.002121088898902034051906982,-0.0255,-1.0,227.302399999999835245034773834049701690673828125,1.002893062281789251629944261,-0.0416,-1.0,220.62839999999999918145476840436458587646484375,1.033230536050662601930778490,56.7784939879,3.0,52.7043886879,3.0,225.3703609443,229.5846390557,1.8526131645,0.614491732,USDT,0.9706207953674529281974860694,1.122568572413453565841113448,1.156547003496331420354906273,0.8124112018,0.8586655709,"09/30/2020, 23:59:59",3280.05437
BCPTBTC,200.0,0.000001599999999999999927596978921418013896982301957905292510986328125,-1.0,0.00000158849999999999969888908428472529266173296491615474224090576171875,1.007239534151715600181175571,-1.5e-09,-1.0,0.000001620599999999999145912170893379933289679684094153344631195068359375,0.9872886585215357095077168824,-1.2e-09,-1.0,0.000001638499999999999431928693859050749637162880389951169490814208984375,0.9765028989929816797804432120,53.2641054618,3.0,49.6497070871,3.0,1.5537e-06,1.6233e-06,4.3814196138,0.6652326139,BTC,0.8791208791208791106504897083,1.045751633986928082864720050,1.189542483660130708099026692,0.6582738912,0.6175368099,"09/30/2020, 23:59:59",4374.0
BEAMBTC,200.0,0.0000269999999999999989899572561125040692786569707095623016357421875,-1.0,0.0000266250000000000305324342197987874669706798158586025238037109375,1.014084507042252320281267663,2e-08,1.0,0.000026894000000000003731785713778634772097575478255748748779296875,1.003941399568676851471074728,-1e-08,-1.0,0.0000273049999999999901405429991729789662713301368057727813720703125,0.9888298846365137791350662816,67.3411468569,4.0,58.712967036,3.0,2.62307e-05,2.70193e-05,2.9621399667,0.9754841838,BTC,0.8999999999999999435311368497,1.042471042471042457910373054,1.158301158301158359242580721,-0.1263205266,-0.0529075187,"09/30/2020, 23:59:59",37785.58
BEAMUSDT,200.0,0.29139999999999999236166559057892300188541412353515625,-1.0,0.28574499999999980470732907633646391332149505615234375,1.019790372534953162852372658,0.00024,1.0,0.2888599999999998946265122867771424353122711181640625,1.008793187011009134742512246,-0.00018,-1.0,0.290994500000000100303765293574542738497257232666015625,1.001393497127952218746839848,66.0724098711,4.0,58.364891952,3.0,0.27997526,0.29151474,4.0383838939,0.9900567419,USDT,0.9280254777070063411633353097,1.071323529411764600838543842,1.154411764705882274908632569,0.4207762781,0.4653064402,"09/30/2020, 23:59:59",28338.87
BELBTC,200.0,0.0001325499999999999963841423866739432924077846109867095947265625,-1.0,0.00012874499999999974397639490586442434505443088710308074951171875,1.029554545807606198100189098,4.5e-07,1.0,0.00013341179999999997515640337564235551326419226825237274169921875,0.9935403015325482533573257237,-4.84e-07,-1.0,0.00019766660000000021925499471553422381475684233009815216064453125,0.6705735819809712382240358920,49.8233874696,3.0,50.968293034,3.0,0.0001157778,0.0001417122,20.1440214155,0.6467162152,BTC,0.4855489212059050127496299463,1.120740678109410598637692215,2.308193117443138268990108079,-0.5928456927,-0.6533829412,"09/30/2020, 23:59:59",54744.0
BELUSDT,200.0,1.427400000000000002131628207280300557613372802734375,-1.0,1.381055000000002142002131222398020327091217041015625,1.033557678731113379444611275,0.00495,1.0,1.4320760000000001266329263671650551259517669677734375,0.9967348101637063088217262102,-0.005594,-1.0,2.102734000000000325059090755530633032321929931640625,0.6788305130368366999685166371,50.7732742942,3.0,51.5197767341,3.0,1.2441955177,1.5179144823,19.8195556754,0.6693159992,USDT,0.4974732513156519085558611769,1.116551939924906151089088468,2.244446182728410516809774252,-0.5400526011,-0.6066387893,"09/30/2020, 23:59:59",95832.06
BLZBNB,200.0,0.00392900000000000020061730054976578685455024242401123046875,1.0,0.00397249999999999860167410048461533733643591403961181640625,0.9890497168030211664269692797,-8.05e-06,-1.0,0.0040371399999999980912068764382638619281351566314697265625,0.9732137106961864236268594308,-4e-07,-1.0,0.0037103200000000017590162659786301446729339659214019775390625,1.058938312598373816255089594,50.3676612456,3.0,45.4174432138,3.0,0.0038210371,0.0041239629,7.6255691246,0.3564004467,BNB,0.8917385383567862068906698289,1.199328449328449451091878981,1.344932844932845060942753335,0.6399846593,0.7073631688,"09/30/2020, 23:59:59",12175.0
BLZBTC,200.0,0.000010590000000000000251348421242969521927079767920076847076416015625,1.0,0.000010609999999999996671729181330068314537129481323063373565673828125,0.9981149858623943047450897612,-1e-08,-1.0,0.0000106267999999999979338950739649050092339166440069675445556640625,0.9965370572514776141734618330,1.22e-08,1.0,0.000009000100000000003835410634922542527647237875498831272125244140625,1.176653592737857994733249412,53.2845466332,3.0,50.3657249272,3.0,1.03917e-05,1.08283e-05,4.1143429386,0.4541843214,BTC,0.9438502673796792255300515686,1.438858695652173979186653896,1.524456521739130373799538961,0.6534405815,0.7383769988,"09/30/2020, 23:59:59",135503.0
BLZUSDT,200.0,0.1147600000000000008970602038971264846622943878173828125,1.0,0.11389600000000003887645760869418154470622539520263671875,1.007585867809229136455107527,-4.45e-05,-1.0,0.11413179999999989444603443189407698810100555419921875,1.005504162731159125081808711,0.000114,1.0,0.0960680999999999618577106730299419723451137542724609375,1.194569269091405434901563440,60.7048629941,3.0,54.3088597688,3.0,0.1115209682,0.1162710318,4.1705271287,0.6818923022,USDT,0.9536313777630048071430525451,1.531358420069388721347359388,1.605817987723512035109491125,0.7097155294,0.7837202558,"09/30/2020, 23:59:59",407709.4
BNBBTC,200.0,0.0027166000000000000043354209111612362903542816638946533203125,1.0,0.002671694999999999105277925792734095011837780475616455078125,1.016807682014601559719840488,3.76e-06,1.0,0.0026339239999999992936086101735781994648277759552001953125,1.031388908715665574595039792,3.624e-06,1.0,0.0024180130000000001067039789859336451627314090728759765625,1.123484447767650498345195003,62.1780495971,4.0,62.1453520683,4.0,0.0026028476,0.0027405424,5.1538375648,0.8261197468,BTC,0.9878545454545455134515026289,1.228841543402542236129647016,1.243949880128466078129668630,0.6019548083,0.6984862929,"09/30/2020, 23:59:59",90213.7
BNBDOWNUSDT,200.0,1.8890000000000000124344978758017532527446746826171875,-1.0,1.999850000000003458211494944407604634761810302734375,0.9445708428132093636566499837,-0.00775,-1.0,2.07682000000000233086439038743264973163604736328125,0.9095636598260792424788630679,-0.00676,-1.0,2.7682400000000004780531526193954050540924072265625,0.6823830303730889251723618299,29.3011767177,2.0,34.4152804426,2.0,1.8603591042,2.1393408958,13.9501358362,0.1026622404,USDT,0.4825031928480204330249146725,1.017780172413793058520278584,2.109374999999999912142237747,-0.7772622072,-0.8435004689,"09/30/2020, 23:59:59",80851.43
BNBETH,200.0,0.08138499999999999900968106203436036594212055206298828125,1.0,0.08050014999999997866719780859057209454476833343505859375,1.010991904984028235686161929,8.075e-05,1.0,0.079433240000000016056702634159591980278491973876953125,1.024571073772138497163756671,0.00011138,1.0,0.0737309399999999948160933627150370739400386810302734375,1.103810693312739600657914322,58.7732974814,3.0,60.0818949538,3.0,0.078816151,0.082184149,4.1838405612,0.7627228457,ETH,0.9904948518852079462851956395,1.196838235294117546516891963,1.208323529411764662064078288,0.4794903417,0.55860967,"09/30/2020, 23:59:59",25167.22
BNBGBP,200.0,22.85900000000000176214598468504846096038818359375,1.0,22.407599999999991524646247853524982929229736328125,1.020144950820257877159326360,0.02315,1.0,22.1105400000000145155354402959346771240234375,1.033850824086611487338061742,0.02452,1.0,20.295050000000006917844075360335409641265869140625,1.126333761188072656650003226,75.3105272033,4.0,68.1100580199,4.0,21.8913998838,22.9238001162,4.6073663956,0.9372335319,GBP,0.9939559961735803400469072441,1.282196544761050175422512613,1.289993269015032638455618063,0.7279382215,0.8039784593,"09/30/2020, 23:59:59",115.029
BNBUPUSDT,200.0,18.995000000000000994759830064140260219573974609375,1.0,17.9312000000000040245140553452074527740478515625,1.059326760060676180706500123,0.0768,1.0,17.352099999999996526867107604630291461944580078125,1.094680182802081868864839392,0.05598,1.0,14.3448700000000055609916671528480947017669677734375,1.324166757872326039279514113,78.7408819791,5.0,70.6636110181,4.0,16.6489453295,19.2134546705,14.3019393068,0.9148161923,USDT,0.9834834834834835320935728730,1.754086249884569202878287602,1.783544186905531345612076541,0.6865602351,0.7644362415,"09/30/2020, 23:59:59",991.5
BNBUSDT,200.0,29.26559999999999917008608463220298290252685546875,1.0,28.671590000000009013092494569718837738037109375,1.020717720921650664307869048,0.0442,1.0,28.281920000000017267893781536258757114410400390625,1.034781231260111806468361982,0.033184,1.0,25.784776999999991176082403399050235748291015625,1.134995272598246988336988238,65.9457258779,4.0,62.8792502217,4.0,27.8513370002,29.4918429998,5.7217126762,0.8620895018,USDT,0.9898865535133233833038002849,1.303508912584515875107822569,1.316826567608256020221765841,0.7229547139,0.7974633095,"09/30/2020, 23:59:59",227163.176
BNTBTC,200.0,0.0001071000000000000011886325257393082210910506546497344970703125,1.0,0.000100007000000000006588625478531895396372419781982898712158203125,1.070925035247532614044102442,5.29e-07,1.0,0.0000955044000000000270315936301557258047978393733501434326171875,1.121414301330619017291526266,2.8e-07,1.0,0.000083990850000000019334213396948740637526498176157474517822265625,1.275138899058647180434832373,72.5628301317,4.0,73.0331751812,4.0,9.04334e-05,0.0001095806,19.1459169262,0.8704447038,BTC,0.9555674518201285111168691349,1.533724760131748536485221677,1.605040813403981048645414908,0.7513165613,0.8206333471,"09/30/2020, 23:59:59",77100.0
BNTUSDT,200.0,1.1586000000000000742517158869304694235324859619140625,1.0,1.073004999999999764526137369102798402309417724609375,1.079771296499084653388971935,0.00619,1.0,1.02495400000000014273382475948892533779144287109375,1.130392193210622050264221294,0.002918,1.0,0.89631800000000050321347089266055263578891754150390625,1.292621591890377548802007860,75.4238270188,4.0,74.5867903164,4.0,0.9672634949,1.1787465051,19.7094151651,0.9047370043,USDT,0.9627721455875021189683348109,1.626561841920539101932886420,1.689456689597079812575356280,0.7987820036,0.8564666847,"09/30/2020, 23:59:59",90105.1
BQXBTC,200.0,0.00001031999999999999944829721931771615572870359756052494049072265625,-1.0,0.000010194500000000000395771089511942619765250128693878650665283203125,1.012310559615478841302071334,0.0,1.0,0.000010219799999999998273126321224335555370998918078839778900146484375,1.009804497152586272931175381,-4.8e-09,-1.0,0.000010638200000000000907947154960009328306114184670150279998779296875,0.9700889248181081919410934153,65.1772833065,4.0,57.1198570131,3.0,1.00284e-05,1.03606e-05,3.2580168259,0.8778543904,BTC,0.8973913043478260382801482107,1.060637204522096550093481703,1.181911613566289824387936836,0.2941099356,0.2906460542,"09/30/2020, 23:59:59",9194.0
BRDBNB,200.0,0.002579999999999999828192986939257025369442999362945556640625,-1.0,0.002560000000000000643096687014121926040388643741607666015625,1.007812499999999679715666819,0.0,1.0,0.0026262000000000025774771206243940468993969261646270751953125,0.9824080420379244901602069412,-4.8e-06,-1.0,0.002912950000000001822553219454903228324837982654571533203125,0.8857000635095000648680838046,54.8146042906,3.0,50.1188117981,3.0,0.0025220527,0.0025979473,2.9646353064,0.7635231383,BNB,0.8037383177570092473080391838,1.031999999999999909794379249,1.284000000000000045102810375,-0.5118971836,-0.5870318998,"09/30/2020, 23:59:59",129.0
BRDBTC,200.0,0.0000069999999999999998949950195947788955663781962357461452484130859375,-1.0,0.00000683249999999999938112005271051430099760182201862335205078125,1.024515184778631617862703717,1.05e-08,1.0,0.00000690120000000000433071876970725355704416870139539241790771484375,1.014316350779573915011325690,-3.6e-09,-1.0,0.00000701375000000000378675389656191185849820612929761409759521484375,0.9980395651399032066533320090,68.3033192991,4.0,62.3124221928,4.0,6.6156e-06,7.0494e-06,6.3483509797,0.8861661848,BTC,0.9536784741144413989706368027,1.054216867469879509619173302,1.105421686746987963718437620,0.1206906716,0.1461385862,"09/30/2020, 23:59:59",12536.0
BTCDOWNUSDT,200.0,5.95000000000000017763568394002504646778106689453125,-1.0,5.99979999999999780158077555825002491474151611328125,0.9916997233241111966744592435,-0.00245,-1.0,5.982719999999996929318513139151036739349365234375,0.9945309157038944211869107869,0.00376,1.0,6.12314500000000094814822659827768802642822265625,0.9717228646390048343291516186,39.8471610571,3.0,46.3001104839,3.0,5.9115580599,6.0880419401,2.9414960546,0.2178212542,USDT,0.8500000000000000253765262771,1.062310301731833636900587392,1.249776825566863064924226985,-0.9937156102,-0.9457728106,"09/30/2020, 23:59:59",13798.26
BTCGBP,200.0,8385.440000000000509317032992839813232421875,1.0,8377.62050000000090221874415874481201171875,1.000933379591496130226497640,-1.067,-1.0,8389.43660000000454601831734180450439453125,0.9995236152091543269382796976,-2.793,-1.0,8386.49565000000075087882578372955322265625,0.9998741250166867681535998971,56.3060343292,3.0,50.8164235833,3.0,8331.7573219701,8423.4836780299,1.0948974838,0.5852481264,GBP,0.9732743712060540410142792584,1.047393145899143303679784180,1.076154039277992469743883175,0.9470375845,0.8762461,"09/30/2020, 23:59:59",0.761849
BTCUPUSDT,200.0,10.483000000000000540012479177676141262054443359375,1.0,10.4636999999999940058614811277948319911956787109375,1.001844471840745295183063138,-0.0038,-1.0,10.489999999999998436805981327779591083526611328125,0.9993326978074358533997497668,-0.0052,-1.0,10.3471800000000033747937777661718428134918212890625,1.013126281750196393695693651,52.5308732487,3.0,50.0500971669,3.0,10.3342270685,10.5931729315,2.4747064907,0.5745329536,USDT,0.9524804652007995932621747244,1.117709777161744432498606263,1.173472651668621467569165771,0.9923190048,0.9408865691,"09/30/2020, 23:59:59",1991.22
BTCUSDT,200.0,10776.59000000000014551915228366851806640625,1.0,10730.4459999999889987520873546600341796875,1.004300287238760736886014891,1.7255,1.0,10737.362200000008670031093060970306396484375,1.003653392636786662911774688,-2.1698,-1.0,10658.504999999995561665855348110198974609375,1.011078945874679857355732413,64.4172181511,4.0,56.8395970788,3.0,10672.0352566731,10788.8567433268,1.0886918088,0.8949958293,USDT,0.9841634703196347164857673318,1.063113481348194054439745153,1.080220424156688223169151746,1.0,0.9577055487,"09/30/2020, 23:59:59",1235.545956
BTGBTC,200.0,0.000741000000000000013690437672408961589098908007144927978515625,1.0,0.00074204999999999995789756734865250109578482806682586669921875,0.9985850010107136388832227264,0.0,1.0,0.000741359999999999610444112452256604228750802576541900634765625,0.9995144059566208091307316305,-2e-08,-1.0,0.0007381049999999993171950762871347251348197460174560546875,1.003922206190177141698624293,52.0930815564,3.0,49.2312438157,3.0,0.0007369716,0.0007471284,1.3687448474,0.3966206892,BTC,0.9635890767230168680368101985,1.039270687237026691047022702,1.078541374474053382094045405,0.2607527165,0.4406814526,"09/30/2020, 23:59:59",391.18
BTSBTC,200.0,0.000002129999999999999935377213711173993715419783256947994232177734375,-1.0,0.00000218250000000000027975560236426222360250903875567018985748291015625,0.9759450171821304294850527171,-4e-09,-1.0,0.00000221259999999999936476260779805169676137666101567447185516357421875,0.9626683539727020459640913153,-3.6e-09,-1.0,0.00000225534999999999908251312359663831585976367932744324207305908203125,0.9444210432970495940191663092,26.5997157759,2.0,30.995858401,2.0,2.1274e-06,2.2376e-06,5.0484154945,0.0235142027,BTC,0.8838174273858921643086160007,1,1.131455399061032802239222246,-0.096746523,-0.0233807001,"09/30/2020, 23:59:59",366218.0
